location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
NULL,No descrition,NULL,0,99,0,8277,0,FALSE,0,en,TRUE,TRUE,NULL,1
The Royal Mint,Has description,No url,15,1,5,39707,0,FALSE,170,en,TRUE,FALSE,FALSE,1
"The Net, vast and infinite",Has description,Url,90,3,11,17393,2,FALSE,6585,en,FALSE,FALSE,FALSE,1
"Ohio, USA",No descrition,No url,6,157,0,2940,11,FALSE,0,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,4,30,0,75660,1,FALSE,3,en,FALSE,TRUE,FALSE,1
"Greenville, SC",Has description,Url,41381,42166,181,62490,0,FALSE,1617,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,63,1,15,43560,0,FALSE,2078,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,0,28,0,44958,0,FALSE,0,en,FALSE,TRUE,NULL,1
NULL,Has description,No url,175,1,48,18290,1,FALSE,13142,en,FALSE,FALSE,FALSE,1
"Houston, TX, United States",Has description,Url,5558,6032,16,57780,115,FALSE,1877,en,TRUE,FALSE,TRUE,1
Ç Neverland Ç,Has description,Url,500,726,10,43620,17962,FALSE,22712,en,FALSE,FALSE,TRUE,1
NULL,No descrition,No url,6,662,0,54480,156,FALSE,211,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,56836,1,690,2760,3,FALSE,6863363,en,TRUE,FALSE,FALSE,1
"A coat closet, @nytimes ",Has description,Url,27004,21,830,20220,158,FALSE,3979,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,352,0,47,81495,0,FALSE,11068,en,TRUE,FALSE,FALSE,1
An tIdirlÌ_on,Has description,Url,735,1,19,44559,0,FALSE,45914,en-gb,FALSE,FALSE,FALSE,1
"Dagobah, Star Wars",Has description,Url,43721,165,681,14880,0,FALSE,938563,en,FALSE,FALSE,FALSE,1
(not affiliated with the Met),Has description,Url,7203,1,354,5544,3,FALSE,3235,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,1,29,0,85680,0,FALSE,1,vi,TRUE,TRUE,TRUE,1
"Seabrook, United States",Has description,No url,7,644,1,6420,156,FALSE,214,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,231,2,172,76364,72,FALSE,17500,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,2003,0,167,22403,54,FALSE,39446,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,347,4,53,70096,39,FALSE,42526,en,TRUE,FALSE,FALSE,1
"Santa Clara, CA",No descrition,No url,10,100,1,68760,0,FALSE,1,en,TRUE,FALSE,TRUE,1
"Palo Alto, CA",Has description,Url,87216,15228,402,6300,768,TRUE,717,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,59,0,13,47009,0,FALSE,1343,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,3437,2,106,69993,0,FALSE,4356,ja,TRUE,FALSE,FALSE,1
NULL,Has description,No url,760,1,45,38220,31,FALSE,4193,en,TRUE,FALSE,FALSE,1
#botALLY,Has description,Url,136,2,14,54389,0,FALSE,5684,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,27,326,0,50323,7,FALSE,472,en,TRUE,FALSE,FALSE,1
"Riverdale city, ND, USA",Has description,No url,5,662,1,34620,169,FALSE,208,en,TRUE,FALSE,FALSE,1
"Bijapur, India",Has description,No url,5,187,0,38880,6,FALSE,1,en,TRUE,FALSE,TRUE,1
"Metamora village, IL, USA",Has description,No url,0,292,0,6240,31,FALSE,31,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,84,14,3,72000,0,FALSE,238,en,FALSE,FALSE,FALSE,1
Tumblr,Has description,No url,16,1,8,29123,0,FALSE,3222,en,FALSE,FALSE,TRUE,1
PHYREXIA,Has description,No url,11,2,7,14358,0,FALSE,5464,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,64,0,26,22083,0,FALSE,3947,en,TRUE,FALSE,FALSE,1
NULL,Has description,NULL,20,96,0,44172,374,FALSE,1,en,TRUE,FALSE,NULL,1
"Canon city, CO, USA",Has description,No url,10,728,0,66060,133,FALSE,174,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,1,3,0,25800,0,FALSE,1,en,TRUE,TRUE,FALSE,1
"Paris, France",Has description,Url,25,95,4,51223,0,FALSE,2722,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,0,39,0,65068,0,FALSE,0,en,TRUE,TRUE,NULL,1
"Eureka town, MT, USA",Has description,No url,33,2272,0,53340,287,FALSE,362,en,FALSE,FALSE,FALSE,1
England,Has description,Url,7230,947,1019,36201,162,FALSE,75122,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1692,1,141,11760,0,FALSE,1575,en,TRUE,FALSE,FALSE,1
"Richmond, United States",Has description,No url,4,704,1,2160,168,FALSE,198,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,67,242,7,60670,45,FALSE,470,en,FALSE,FALSE,FALSE,1
The Earth,Has description,No url,1444,17,192,64457,0,FALSE,54742,en,TRUE,FALSE,FALSE,1
where you do the thing,Has description,Url,40,0,18,30383,0,FALSE,5052,en,FALSE,FALSE,FALSE,1
"Roosevelt, United States",Has description,No url,2,337,0,62640,21,FALSE,25,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,1307,1,61,76148,0,FALSE,2285,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,159,474,1,62581,174,FALSE,562,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,50,0,13,63578,0,FALSE,1462,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,129,1,23,72917,0,FALSE,2341,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,216,12,13,71940,0,FALSE,2535,en,FALSE,FALSE,FALSE,1
"Hermosa Beach city, CA, USA",Has description,No url,2,287,0,24240,12,FALSE,17,en,TRUE,FALSE,FALSE,1
"Bangkok, Thailand",No descrition,No url,7,33,0,43080,0,FALSE,3,en,TRUE,FALSE,TRUE,1
NULL,Has description,Url,475,0,27,69540,0,FALSE,17299,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,0,7,0,9720,3,FALSE,1,en,TRUE,FALSE,FALSE,1
Duran Duran Universe,Has description,Url,8372,4,23,83100,0,FALSE,2455,en,FALSE,FALSE,FALSE,1
"Arrowsmith village, IL, USA",Has description,No url,21,1921,1,27960,260,FALSE,322,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,366,0,59,82500,0,FALSE,19686,en,TRUE,FALSE,FALSE,1
"Oshawa, Ontario",Has description,Url,2101,1693,241,53340,16017,FALSE,2175,en,FALSE,FALSE,FALSE,1
the internets,Has description,Url,12090,12774,213,4440,0,FALSE,49305,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,10,0,8,29100,0,FALSE,289,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,3621,250,33,25743,0,FALSE,5479,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,10,164,0,36465,64,FALSE,66,ar,TRUE,TRUE,FALSE,1
NULL,Has description,NULL,26040,729,235,55829,0,FALSE,87219,ja,TRUE,FALSE,FALSE,1
NULL,Has description,Url,8,0,9,17820,0,FALSE,764,en,FALSE,FALSE,TRUE,1
Hyrule,Has description,Url,62,4,26,4074,19,FALSE,23134,en,FALSE,FALSE,FALSE,1
...,Has description,Url,1802,1,124,84420,5,FALSE,5034,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1609,0,60,53100,0,FALSE,1670,ja,TRUE,FALSE,FALSE,1
"New York, NY",No descrition,No url,0,111,0,3900,2,FALSE,1,en,TRUE,TRUE,TRUE,1
NULL,No descrition,Url,3,0,4,15503,0,FALSE,1208,en,TRUE,FALSE,FALSE,1
A dark corner of the Internet,Has description,No url,60674,1,688,840,1605,FALSE,12130,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,0,44,0,74071,45,FALSE,69,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,2838,6,97,81004,0,FALSE,11889,en,TRUE,FALSE,FALSE,1
"Miami, Florida",Has description,Url,1811,15,262,78362,20,FALSE,29998,en,FALSE,FALSE,FALSE,1
NYC,Has description,Url,1157,0,11,10775,2,FALSE,54289,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,4391,0,113,52694,4,FALSE,8732,en-gb,TRUE,FALSE,FALSE,1
"Milroy, PA, USA",Has description,No url,8,766,1,12840,142,FALSE,208,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,49,277,1,85680,0,FALSE,7,en,TRUE,FALSE,FALSE,1
Donations,Has description,Url,1727,46,47,10827,193,FALSE,28918,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,0,25,0,36057,62,FALSE,86,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,1,41,1,49340,80,FALSE,126,en,TRUE,FALSE,FALSE,1
"Washington, DC",Has description,Url,50196,48860,5850,65940,112382,FALSE,81267,en,TRUE,FALSE,TRUE,1
NULL,Has description,Url,314,0,50,16214,0,FALSE,2978,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,5,73,0,78921,1,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,Has description,No url,660,3,37,16516,5,FALSE,4529,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,0,39,0,62612,0,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,Has description,No url,64,0,13,8374,0,FALSE,180,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,185,1,14,5824,0,FALSE,573,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,3,201,0,83820,1,FALSE,1,en,TRUE,FALSE,TRUE,1
NULL,Has description,No url,571,6,13,334,11,FALSE,72830,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,0,21,0,62745,0,FALSE,0,en,TRUE,TRUE,NULL,1
Internet,Has description,Url,33,1,10,85271,0,FALSE,4032,en,FALSE,FALSE,TRUE,1
"Oronogo city, MO, USA",Has description,No url,0,327,0,86280,26,FALSE,31,en,TRUE,FALSE,FALSE,1
"Palmetto village, LA, USA",Has description,No url,11,820,0,4920,157,FALSE,587,en,FALSE,FALSE,FALSE,1
The Other Side,Has description,No url,1087,1,40,22119,0,FALSE,1947,en,TRUE,FALSE,FALSE,1
"Reydon town, OK, USA",Has description,No url,1,328,0,2880,27,FALSE,26,en,TRUE,FALSE,FALSE,1
runningmankaskus@gmail.com,Has description,Url,29879,108,88,46271,1589,FALSE,50659,en,FALSE,FALSE,FALSE,1
"Suisun, United States",Has description,No url,1,496,0,31260,95,FALSE,108,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,206,2,16,9528,8,FALSE,18817,de,FALSE,FALSE,FALSE,1
"Barnsley, South Yorkshire, UK",Has description,Url,1323,1538,18,54554,186,FALSE,912,en-gb,FALSE,FALSE,FALSE,1
France ,Has description,No url,546,96,16,42780,12,FALSE,2639,en-gb,TRUE,FALSE,FALSE,1
"Blackpool, England",Has description,Url,1120,1168,5,77149,1459,FALSE,1556,en,FALSE,FALSE,FALSE,1
Earth-Sun L1,Has description,Url,7812,5,263,58800,0,FALSE,4464,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1040,0,61,15150,1,FALSE,2633,en,TRUE,FALSE,FALSE,1
"Burney, CA, USA",Has description,No url,0,256,0,44580,13,FALSE,11,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,0,28,0,19050,103,FALSE,145,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,8,0,8,66275,0,FALSE,2115,de,TRUE,FALSE,FALSE,1
NULL,Has description,No url,0,25,0,79058,60,FALSE,69,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,60,258,0,85636,93,FALSE,93,en,TRUE,FALSE,FALSE,1
Internet,Has description,No url,82,83,9,72171,3,FALSE,653,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,12,2,15,66780,0,FALSE,7086,en,TRUE,TRUE,FALSE,1
NULL,No descrition,No url,62,973,0,7077,10890,FALSE,1,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,1047,1,60,65610,0,FALSE,3661,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,85,1,14,76563,0,FALSE,24631,en-gb,FALSE,FALSE,FALSE,1
"La Salle, United States",Has description,No url,23,1863,1,7800,271,FALSE,374,en,FALSE,FALSE,FALSE,1
The Met,Has description,Url,320,4,33,50835,13,FALSE,5570,en,TRUE,FALSE,FALSE,1
_____,Has description,Url,27264,3516,383,57976,5,FALSE,508835,ja,FALSE,FALSE,FALSE,1
"Tanacross, AK, USA",Has description,No url,16,1859,0,16440,262,FALSE,336,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,2,41,0,14123,68,FALSE,119,en,TRUE,FALSE,FALSE,1
"Yo, Thailand",Has description,Url,4547,2,138,31550,137,FALSE,59621,en,TRUE,FALSE,TRUE,1
NULL,Has description,No url,1,38,0,59426,74,FALSE,89,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,31,0,6,40264,0,FALSE,975,en,TRUE,FALSE,FALSE,1
"Indianapolis, IN",Has description,Url,170,3,2,70162,0,FALSE,22899,en,TRUE,FALSE,FALSE,1
man town,Has description,Url,23,0,14,1204,0,FALSE,2584,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,74,744,1,76702,90,FALSE,14,pt,TRUE,FALSE,FALSE,1
"Gilbert, Arizona",Has description,Url,372,2105,14,59460,1,FALSE,12,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,71727,34,778,17460,0,FALSE,109163,en,TRUE,FALSE,FALSE,1
Nintendo,Has description,No url,36,1,10,63660,0,FALSE,1025,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,13,3,4,72900,0,FALSE,79,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,861,2,48,64570,0,FALSE,6567,en,TRUE,FALSE,FALSE,1
"Wallington, United States",Has description,No url,0,337,0,40560,20,FALSE,37,en,TRUE,FALSE,FALSE,1
"Botland, Great Bottain",Has description,Url,98,2,19,40107,0,FALSE,3621,en,FALSE,FALSE,FALSE,1
"Blairstown city, IA, USA",Has description,No url,8,674,0,20940,144,FALSE,176,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,300,1,12,51120,1,FALSE,777,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,75,48,13,41025,0,FALSE,2080,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,22,1,9,80865,0,FALSE,3868,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,61,0,25,18523,1,FALSE,148294,en-gb,TRUE,FALSE,FALSE,1
Slumberland,Has description,Url,155,0,29,13255,0,FALSE,9286,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,7872,2,264,78840,2,FALSE,72176,en,TRUE,FALSE,FALSE,1
nyc,Has description,Url,656,9,25,82654,36,FALSE,3306,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,540,2,65,2280,0,FALSE,745,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,8,1,1,61416,0,FALSE,0,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,183,3,5,67083,0,FALSE,31,en,TRUE,FALSE,FALSE,1
Belfast,Has description,No url,77,39,13,45660,4,FALSE,2828,en,TRUE,TRUE,FALSE,1
NULL,No descrition,No url,7,2,5,39780,0,FALSE,2296,en,TRUE,TRUE,FALSE,1
spooky forest,Has description,No url,1533,1714,14,40472,0,FALSE,19176,en,FALSE,FALSE,FALSE,1
On a server somewhere,Has description,Url,378,4,31,56940,1,FALSE,11085,en,TRUE,FALSE,TRUE,1
NULL,Has description,No url,55,0,18,51805,0,FALSE,10002,en-gb,FALSE,FALSE,FALSE,1
New Hampshire,Has description,Url,362770,355287,1895,80100,9,TRUE,3042,en,TRUE,FALSE,TRUE,1
NULL,Has description,No url,32,17,2,69840,3,FALSE,173,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,7,1,7,24711,0,FALSE,246,en,FALSE,FALSE,FALSE,1
"Morrison city, MO, USA",Has description,No url,20,1883,1,63360,302,FALSE,374,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1104,136,29,48420,0,FALSE,483,en-gb,FALSE,FALSE,FALSE,1
cokeland,Has description,No url,290,1,20,3719,0,FALSE,1196,en,TRUE,FALSE,FALSE,1
very smart computer town,Has description,Url,236,0,37,153,0,FALSE,2821,en,FALSE,FALSE,FALSE,1
"Leesburg, United States",Has description,No url,1,341,0,37980,23,FALSE,31,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,1854,8,2480,74523,11,FALSE,127238,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,35,206,0,38580,0,FALSE,4,en,TRUE,TRUE,FALSE,1
NULL,No descrition,No url,6,2,2,64560,0,FALSE,6609,en,TRUE,TRUE,FALSE,1
NULL,Has description,Url,388,13,9,15515,2,FALSE,21390,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,18,0,7,72211,0,FALSE,1262,en,FALSE,FALSE,FALSE,1
"Cedar Springs city, MI, USA",Has description,No url,6,635,0,23580,163,FALSE,251,en,TRUE,FALSE,FALSE,1
"Napoleon city, MO, USA",Has description,No url,0,350,0,43620,23,FALSE,35,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,74,0,7,69142,1,FALSE,9057,fr,TRUE,FALSE,FALSE,1
NULL,Has description,Url,7,0,9,67512,0,FALSE,2192,de,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,2,1,4,86201,0,FALSE,63519,en,TRUE,FALSE,FALSE,1
Jaipur,Has description,Url,1242,4610,26,69720,0,FALSE,8743,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,18,334,0,17639,47,FALSE,42,en,TRUE,TRUE,FALSE,1
NULL,Has description,Url,60427,0,320,44910,0,FALSE,68521,en,TRUE,FALSE,FALSE,1
Discovery One,Has description,No url,9,1,5,74776,0,FALSE,95,en,FALSE,FALSE,TRUE,1
NULL,No descrition,No url,1186,1774,3,64956,0,FALSE,85162,fr,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,17,221,1,24936,15,FALSE,444,en,TRUE,TRUE,FALSE,1
"Baltimore village, OH, USA",Has description,No url,3,698,0,50520,136,FALSE,178,en,TRUE,FALSE,FALSE,1
"Manchester, NY",Has description,Url,56,1,17,53786,0,FALSE,12245,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,67,0,19,13320,0,FALSE,120232,en,TRUE,FALSE,FALSE,1
"Oakdale city, CA, USA",Has description,No url,1,509,0,58200,75,FALSE,104,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,142,1,20,66758,0,FALSE,3555,en,FALSE,FALSE,FALSE,1
United States,Has description,Url,3508,4053,3,60240,0,FALSE,7252,es,FALSE,FALSE,TRUE,1
NULL,Has description,Url,2235,0,175,78459,2,FALSE,23695,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,0,28,0,61715,49,FALSE,90,en,TRUE,FALSE,FALSE,1
SILICONE,Has description,No url,251,131,36,18535,1,FALSE,362,en,TRUE,FALSE,FALSE,1
Robotland,Has description,Url,528,1,33,28616,1,FALSE,14915,en,TRUE,FALSE,FALSE,1
Inspired by @MuseumBot,Has description,Url,247,12,24,84335,0,FALSE,13551,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,173,0,7,21960,2,FALSE,1188,en-gb,TRUE,FALSE,FALSE,1
"Atlanta, USA",Has description,No url,15,1770,7,84600,293,FALSE,444,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,187,0,16,54000,14,FALSE,1577,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,396,1,30,73119,0,FALSE,3631,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,0,72,0,16020,4,FALSE,2,en,TRUE,TRUE,FALSE,1
"Verona town, MO, USA",Has description,No url,0,259,0,2880,21,FALSE,18,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,50,6,12,57824,2,FALSE,2001,en,TRUE,FALSE,FALSE,1
"New York, NY",Has description,Url,2352,5001,79,3480,3943,FALSE,32426,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,17,0,2,51060,0,FALSE,170,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,585,3479,1,36300,0,FALSE,212,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,No url,0,26,0,41012,68,FALSE,70,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,9,213,0,80004,2,FALSE,1,en,TRUE,FALSE,NULL,1
NULL,Has description,Url,343,1,8,9770,0,FALSE,5140,en,TRUE,FALSE,FALSE,1
#botally,Has description,No url,10,1,5,59680,0,FALSE,13148,en,TRUE,FALSE,FALSE,1
"Cambridge, MA",Has description,Url,300,1,17,52260,0,FALSE,4092,en,TRUE,FALSE,FALSE,1
"San Francisco, CA",Has description,Url,7,166,0,30900,2,FALSE,15,en,TRUE,FALSE,FALSE,1
Brescia ITALIA,Has description,No url,13681,3306,15866,19860,88,FALSE,882734,it,TRUE,FALSE,FALSE,1
"Hooper Bay city, AK, USA",Has description,No url,1,333,0,53820,35,FALSE,31,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,1026,1,74,53901,0,FALSE,3456,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,1075,0,24,67740,0,FALSE,703,en,TRUE,FALSE,FALSE,1
"Yoyogi, Tokyo",No descrition,Url,2048,5,79,29622,75,FALSE,25498,ja,TRUE,FALSE,FALSE,1
NULL,Has description,No url,35,2,7,70063,0,FALSE,4571,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,107,541,0,70606,151,FALSE,650,en,FALSE,FALSE,FALSE,1
New York,Has description,Url,449,0,9,71820,0,FALSE,998,en,TRUE,FALSE,FALSE,1
Worldwide,Has description,Url,799,1,58,5400,0,FALSE,11373,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,516,14,109,28379,133,FALSE,38073,en,TRUE,FALSE,FALSE,1
CAPSULE CORPORATION'S WIFI ,Has description,Url,576,39,10,15720,21,FALSE,52048,en,FALSE,FALSE,FALSE,1
"New York, USA",Has description,Url,79,195,0,26400,23,FALSE,34,en,TRUE,FALSE,TRUE,1
NULL,Has description,No url,0,37,0,82347,39,FALSE,63,en,TRUE,FALSE,FALSE,1
"Overlook-Page Manor, OH, USA",Has description,No url,2,465,0,65580,56,FALSE,76,en,TRUE,FALSE,FALSE,1
"Flossmoor village, IL, USA",Has description,No url,8,660,2,38220,127,FALSE,190,en,TRUE,FALSE,FALSE,1
"Houston, TX",Has description,Url,211,321,1,17280,24,FALSE,26,en,TRUE,FALSE,TRUE,1
NULL,Has description,No url,14,0,7,78271,0,FALSE,2653,en,TRUE,FALSE,FALSE,1
Singapore,Has description,Url,2832,2,12,23980,34,FALSE,34306,en,TRUE,FALSE,FALSE,1
"Timberlake village, OH, USA",Has description,No url,2,492,0,54540,71,FALSE,79,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,113,28,15,2252,2,FALSE,3053,en,TRUE,FALSE,FALSE,1
"Helsinki, Finland",Has description,Url,172,69,21,25287,5,FALSE,1065316,en,FALSE,FALSE,FALSE,1
#botALLY,Has description,Url,150,0,18,48150,6,FALSE,326,en,FALSE,FALSE,FALSE,1
"Hodges town, AL, USA",Has description,No url,5,485,0,8820,90,FALSE,98,en,TRUE,FALSE,FALSE,1
the loss layer,Has description,Url,18,1,4,780,0,FALSE,2585,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,90,0,17,74932,1,FALSE,21327,en-gb,TRUE,FALSE,FALSE,1
NULL,Has description,No url,13,0,3,66989,0,FALSE,1805,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,3,28,0,71878,60,FALSE,96,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,159,0,8,30960,0,FALSE,904,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,80,98,8,60993,2,FALSE,375,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,38194,68,775,72762,60,FALSE,1393,en,FALSE,FALSE,FALSE,1
your weltanschauung,Has description,No url,110,1,13,79978,2,FALSE,6511,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,56,39,13,77580,0,FALSE,247223,nl,TRUE,TRUE,FALSE,1
"Shelburn town, IN, USA",Has description,No url,1,253,0,1560,25,FALSE,26,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,49,12,7,56820,1,FALSE,831,en-gb,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,145,0,7,68700,0,FALSE,153,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,566,122,56,39240,7,FALSE,33258,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,1353,76,4,57808,1,FALSE,21536,pt,FALSE,FALSE,FALSE,1
"Redmond, WA",Has description,Url,22,0,10,5516,0,FALSE,1212,en,TRUE,FALSE,FALSE,1
"Breckinridge Center, KY, USA",Has description,No url,4,668,0,55500,125,FALSE,172,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,4,343,1,68100,0,FALSE,1,en,TRUE,TRUE,FALSE,1
"Copenhagen, Denmark",Has description,No url,331,890,1,54638,3,FALSE,11,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,0,2,0,85860,0,FALSE,1,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,281,0,40,54562,0,FALSE,1224,en,TRUE,FALSE,FALSE,1
"Cambridge, England",Has description,NULL,407,2,0,66491,1,FALSE,32573,en,FALSE,FALSE,FALSE,1
"Atkinson town, NC, USA",Has description,No url,6,341,0,21480,42,FALSE,73,en,TRUE,FALSE,FALSE,1
watchpoint: gibraltar,Has description,No url,195,1,14,82951,5,FALSE,5949,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,26,0,9,63825,0,FALSE,1317,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1727,1030,38,480,117,FALSE,1639,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,35,3,17,51583,0,FALSE,53057,en,TRUE,FALSE,FALSE,1
"Lapeer, United States",Has description,No url,21,2033,1,47880,317,FALSE,403,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,85,1,0,56423,0,FALSE,1000,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,10280,1,270,86126,0,FALSE,1592,en-gb,FALSE,FALSE,FALSE,1
"Anna Maria, FL",Has description,Url,13091,10734,2490,78785,1005,FALSE,53518,en,FALSE,FALSE,FALSE,1
swatchspace,Has description,Url,2896,2,225,6900,15,FALSE,113733,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,882,231,11,2642,3,FALSE,2826,en,TRUE,FALSE,FALSE,1
in your DMs,Has description,Url,1374,2102,13,78849,2,FALSE,114,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,318,4,44,60828,0,FALSE,128811,en,FALSE,FALSE,FALSE,1
gritty reboot of the internet,Has description,No url,80,0,21,60114,0,FALSE,39803,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,182,0,27,16925,0,FALSE,3322,en,TRUE,FALSE,FALSE,1
"Jerseyville, United States",Has description,No url,1,315,0,39180,13,FALSE,27,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,299,0,24,72660,0,FALSE,14332,en,TRUE,TRUE,FALSE,1
NULL,Has description,No url,372,0,12,56820,0,FALSE,2714,en-gb,TRUE,FALSE,FALSE,1
NULL,Has description,Url,80,0,10,64220,1,FALSE,4854,en,TRUE,FALSE,FALSE,1
"Mankato city, MN, USA",Has description,No url,3,314,0,46020,34,FALSE,56,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,1084,1368,43,21251,0,FALSE,10281,en,TRUE,FALSE,FALSE,1
